building_id,db_id,floor_id,bounding_box_min_z
11111111-1111-1111-1111-111111111111,47007,f758284b-b56d-4388-9674-ae0f08d94e5a,12.13
11111111-1111-1111-1111-111111111111,47009,f758284b-b56d-4388-9674-ae0f08d94e5a,12.13
11111111-1111-1111-1111-111111111111,47011,f758284b-b56d-4388-9674-ae0f08d94e5a,12.13
11111111-1111-1111-1111-111111111111,47013,f758284b-b56d-4388-9674-ae0f08d94e5a,12.13
11111111-1111-1111-1111-111111111111,49154,c1595300-71fd-443c-891b-15e5feb8e8cd,-0.13
11111111-1111-1111-1111-111111111111,49156,c1595300-71fd-443c-891b-15e5feb8e8cd,-0.13
11111111-1111-1111-1111-111111111111,40889,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-47.13
11111111-1111-1111-1111-111111111111,40890,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-46.97
11111111-1111-1111-1111-111111111111,40891,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-47.13
11111111-1111-1111-1111-111111111111,40892,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-47.13
11111111-1111-1111-1111-111111111111,40893,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-46.97
11111111-1111-1111-1111-111111111111,40894,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-46.97
11111111-1111-1111-1111-111111111111,40895,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-46.97
11111111-1111-1111-1111-111111111111,40896,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-46.97
11111111-1111-1111-1111-111111111111,40897,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-47.92
11111111-1111-1111-1111-111111111111,40898,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-47.47
11111111-1111-1111-1111-111111111111,40899,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-47.13
11111111-1111-1111-1111-111111111111,40900,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-47.47
11111111-1111-1111-1111-111111111111,40901,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-47.47
11111111-1111-1111-1111-111111111111,40902,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-47.79
11111111-1111-1111-1111-111111111111,40903,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-47.56
11111111-1111-1111-1111-111111111111,40904,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-47.13
11111111-1111-1111-1111-111111111111,40905,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-47.56
11111111-1111-1111-1111-111111111111,40906,f758284b-b56d-4388-9674-ae0f08d94e5a,6.35
11111111-1111-1111-1111-111111111111,40907,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-47.13
11111111-1111-1111-1111-111111111111,39074,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-46.97
11111111-1111-1111-1111-111111111111,39076,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-46.97
11111111-1111-1111-1111-111111111111,39078,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-47.05
11111111-1111-1111-1111-111111111111,39080,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-47.89
11111111-1111-1111-1111-111111111111,39082,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-47.89
11111111-1111-1111-1111-111111111111,39084,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-48.44
11111111-1111-1111-1111-111111111111,39086,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-48.44
11111111-1111-1111-1111-111111111111,39088,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-48.44
11111111-1111-1111-1111-111111111111,39090,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-48.44
11111111-1111-1111-1111-111111111111,39092,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-48.22
11111111-1111-1111-1111-111111111111,39094,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-48.22
11111111-1111-1111-1111-111111111111,39096,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-48.22
11111111-1111-1111-1111-111111111111,39098,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-48.3
11111111-1111-1111-1111-111111111111,39100,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-50.02
11111111-1111-1111-1111-111111111111,39102,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-49.51
11111111-1111-1111-1111-111111111111,39104,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-48.28
11111111-1111-1111-1111-111111111111,39106,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-48.28
11111111-1111-1111-1111-111111111111,39108,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-47.78
11111111-1111-1111-1111-111111111111,39110,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-48.28
11111111-1111-1111-1111-111111111111,39112,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-48.28
11111111-1111-1111-1111-111111111111,39114,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-48.28
11111111-1111-1111-1111-111111111111,39116,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-48.28
11111111-1111-1111-1111-111111111111,39118,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-48.28
11111111-1111-1111-1111-111111111111,39120,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-48.28
11111111-1111-1111-1111-111111111111,39122,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-48.28
11111111-1111-1111-1111-111111111111,39124,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-48.28
11111111-1111-1111-1111-111111111111,39126,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-48.28
11111111-1111-1111-1111-111111111111,39128,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-48.2
11111111-1111-1111-1111-111111111111,39130,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-48.44
11111111-1111-1111-1111-111111111111,39132,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-49.68
11111111-1111-1111-1111-111111111111,39134,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-48.86
11111111-1111-1111-1111-111111111111,39136,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-49.51
11111111-1111-1111-1111-111111111111,39138,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-48.28
11111111-1111-1111-1111-111111111111,39140,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-47.94
11111111-1111-1111-1111-111111111111,39142,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-49.41
11111111-1111-1111-1111-111111111111,39144,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-49.84
11111111-1111-1111-1111-111111111111,39146,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-48.44
11111111-1111-1111-1111-111111111111,39148,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-47.62
11111111-1111-1111-1111-111111111111,39150,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-46.56
11111111-1111-1111-1111-111111111111,39152,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-47.13
11111111-1111-1111-1111-111111111111,39154,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-49.68
11111111-1111-1111-1111-111111111111,39156,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-48.28
11111111-1111-1111-1111-111111111111,39158,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-48.3
11111111-1111-1111-1111-111111111111,39160,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-48.03
11111111-1111-1111-1111-111111111111,39162,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-47.97
11111111-1111-1111-1111-111111111111,39163,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-47.54
11111111-1111-1111-1111-111111111111,39166,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-46.39
11111111-1111-1111-1111-111111111111,39168,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-47.77
11111111-1111-1111-1111-111111111111,39170,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-46.89
11111111-1111-1111-1111-111111111111,39172,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-47.62
11111111-1111-1111-1111-111111111111,39173,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-47.18
11111111-1111-1111-1111-111111111111,39176,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-50.17
11111111-1111-1111-1111-111111111111,39177,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-49.73
11111111-1111-1111-1111-111111111111,39180,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-45.98
11111111-1111-1111-1111-111111111111,39182,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-46.77
11111111-1111-1111-1111-111111111111,39184,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-48.12
11111111-1111-1111-1111-111111111111,39186,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-48.12
11111111-1111-1111-1111-111111111111,39188,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-50.5
11111111-1111-1111-1111-111111111111,39190,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-50.1
11111111-1111-1111-1111-111111111111,39191,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-47.95
11111111-1111-1111-1111-111111111111,39194,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-49.67
11111111-1111-1111-1111-111111111111,39196,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-45.98
11111111-1111-1111-1111-111111111111,39198,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-46.12
11111111-1111-1111-1111-111111111111,39200,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-46.48
11111111-1111-1111-1111-111111111111,39202,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-46.24
11111111-1111-1111-1111-111111111111,39204,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-49.51
11111111-1111-1111-1111-111111111111,39206,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-49.51
11111111-1111-1111-1111-111111111111,39208,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-47.78
11111111-1111-1111-1111-111111111111,39210,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-48.44
11111111-1111-1111-1111-111111111111,39212,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-48.03
11111111-1111-1111-1111-111111111111,39214,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-48.86
11111111-1111-1111-1111-111111111111,39216,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-49.26
11111111-1111-1111-1111-111111111111,39218,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-47.87
11111111-1111-1111-1111-111111111111,39220,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-47.51
11111111-1111-1111-1111-111111111111,39222,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-49.76
11111111-1111-1111-1111-111111111111,39223,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-49.4
11111111-1111-1111-1111-111111111111,39226,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-47.78
11111111-1111-1111-1111-111111111111,39228,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-48.28
11111111-1111-1111-1111-111111111111,39230,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-48.87
11111111-1111-1111-1111-111111111111,39232,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-49.96
11111111-1111-1111-1111-111111111111,39234,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-49.96
11111111-1111-1111-1111-111111111111,39236,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-49.47
11111111-1111-1111-1111-111111111111,39238,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-49.96
11111111-1111-1111-1111-111111111111,39239,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-49.82
11111111-1111-1111-1111-111111111111,39242,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-48.12
11111111-1111-1111-1111-111111111111,39244,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-46.97
11111111-1111-1111-1111-111111111111,39246,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-49.68
11111111-1111-1111-1111-111111111111,39248,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-46.96
11111111-1111-1111-1111-111111111111,39250,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-47.13
11111111-1111-1111-1111-111111111111,39252,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-46.56
11111111-1111-1111-1111-111111111111,39254,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-49.51
11111111-1111-1111-1111-111111111111,39256,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-49.68
11111111-1111-1111-1111-111111111111,39258,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-48.38
11111111-1111-1111-1111-111111111111,39259,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-48.02
11111111-1111-1111-1111-111111111111,39262,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-48.38
11111111-1111-1111-1111-111111111111,39263,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-48.02
11111111-1111-1111-1111-111111111111,39266,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-49.82
11111111-1111-1111-1111-111111111111,39268,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-49.82
11111111-1111-1111-1111-111111111111,39270,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-49.68
11111111-1111-1111-1111-111111111111,39272,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-49.39
11111111-1111-1111-1111-111111111111,39274,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-49.68
11111111-1111-1111-1111-111111111111,39276,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-47.62
11111111-1111-1111-1111-111111111111,39278,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-49.24
11111111-1111-1111-1111-111111111111,39280,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-49.68
11111111-1111-1111-1111-111111111111,39282,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-47.62
11111111-1111-1111-1111-111111111111,39284,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-49.96
11111111-1111-1111-1111-111111111111,39286,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-49.96
11111111-1111-1111-1111-111111111111,39288,f758284b-b56d-4388-9674-ae0f08d94e5a,7
11111111-1111-1111-1111-111111111111,39290,f758284b-b56d-4388-9674-ae0f08d94e5a,7
11111111-1111-1111-1111-111111111111,39292,f758284b-b56d-4388-9674-ae0f08d94e5a,7
11111111-1111-1111-1111-111111111111,39294,f758284b-b56d-4388-9674-ae0f08d94e5a,6.76
11111111-1111-1111-1111-111111111111,39296,f758284b-b56d-4388-9674-ae0f08d94e5a,6.76
11111111-1111-1111-1111-111111111111,39298,f758284b-b56d-4388-9674-ae0f08d94e5a,6.76
11111111-1111-1111-1111-111111111111,39300,c1595300-71fd-443c-891b-15e5feb8e8cd,5.61
11111111-1111-1111-1111-111111111111,39302,f758284b-b56d-4388-9674-ae0f08d94e5a,6.76
11111111-1111-1111-1111-111111111111,39304,c1595300-71fd-443c-891b-15e5feb8e8cd,5.61
11111111-1111-1111-1111-111111111111,39306,c1595300-71fd-443c-891b-15e5feb8e8cd,5.03
11111111-1111-1111-1111-111111111111,39308,f758284b-b56d-4388-9674-ae0f08d94e5a,7.23
11111111-1111-1111-1111-111111111111,39310,f758284b-b56d-4388-9674-ae0f08d94e5a,7.39
11111111-1111-1111-1111-111111111111,39312,c1595300-71fd-443c-891b-15e5feb8e8cd,5.2
11111111-1111-1111-1111-111111111111,39314,c1595300-71fd-443c-891b-15e5feb8e8cd,5.36
11111111-1111-1111-1111-111111111111,39316,c1595300-71fd-443c-891b-15e5feb8e8cd,5.28
11111111-1111-1111-1111-111111111111,39318,c1595300-71fd-443c-891b-15e5feb8e8cd,5.28
11111111-1111-1111-1111-111111111111,39320,c1595300-71fd-443c-891b-15e5feb8e8cd,5.2
11111111-1111-1111-1111-111111111111,39322,c1595300-71fd-443c-891b-15e5feb8e8cd,5.28
11111111-1111-1111-1111-111111111111,39324,c1595300-71fd-443c-891b-15e5feb8e8cd,5.28
11111111-1111-1111-1111-111111111111,39326,f758284b-b56d-4388-9674-ae0f08d94e5a,7.23
11111111-1111-1111-1111-111111111111,39328,f758284b-b56d-4388-9674-ae0f08d94e5a,7.36
11111111-1111-1111-1111-111111111111,39330,f758284b-b56d-4388-9674-ae0f08d94e5a,6.16
11111111-1111-1111-1111-111111111111,39332,f758284b-b56d-4388-9674-ae0f08d94e5a,6.25
11111111-1111-1111-1111-111111111111,39334,f758284b-b56d-4388-9674-ae0f08d94e5a,7
11111111-1111-1111-1111-111111111111,39336,f758284b-b56d-4388-9674-ae0f08d94e5a,7
11111111-1111-1111-1111-111111111111,39338,f758284b-b56d-4388-9674-ae0f08d94e5a,7
11111111-1111-1111-1111-111111111111,39340,f758284b-b56d-4388-9674-ae0f08d94e5a,7.23
11111111-1111-1111-1111-111111111111,39342,f758284b-b56d-4388-9674-ae0f08d94e5a,7.31
11111111-1111-1111-1111-111111111111,39344,f758284b-b56d-4388-9674-ae0f08d94e5a,7.23
11111111-1111-1111-1111-111111111111,39346,f758284b-b56d-4388-9674-ae0f08d94e5a,7.23
11111111-1111-1111-1111-111111111111,39348,f758284b-b56d-4388-9674-ae0f08d94e5a,7.31
11111111-1111-1111-1111-111111111111,39350,c1595300-71fd-443c-891b-15e5feb8e8cd,5.2
11111111-1111-1111-1111-111111111111,39352,f758284b-b56d-4388-9674-ae0f08d94e5a,6.1
11111111-1111-1111-1111-111111111111,39354,f758284b-b56d-4388-9674-ae0f08d94e5a,6.1
11111111-1111-1111-1111-111111111111,39356,f758284b-b56d-4388-9674-ae0f08d94e5a,6.18
11111111-1111-1111-1111-111111111111,39358,f758284b-b56d-4388-9674-ae0f08d94e5a,7.76
11111111-1111-1111-1111-111111111111,39360,f758284b-b56d-4388-9674-ae0f08d94e5a,6.67
11111111-1111-1111-1111-111111111111,39362,f758284b-b56d-4388-9674-ae0f08d94e5a,6.51
11111111-1111-1111-1111-111111111111,39364,f758284b-b56d-4388-9674-ae0f08d94e5a,7.03
11111111-1111-1111-1111-111111111111,39366,f758284b-b56d-4388-9674-ae0f08d94e5a,6.67
11111111-1111-1111-1111-111111111111,39368,f758284b-b56d-4388-9674-ae0f08d94e5a,6.67
11111111-1111-1111-1111-111111111111,39370,f758284b-b56d-4388-9674-ae0f08d94e5a,6.51
11111111-1111-1111-1111-111111111111,39372,f758284b-b56d-4388-9674-ae0f08d94e5a,7.92
11111111-1111-1111-1111-111111111111,39374,f758284b-b56d-4388-9674-ae0f08d94e5a,7.92
11111111-1111-1111-1111-111111111111,39376,f758284b-b56d-4388-9674-ae0f08d94e5a,7.76
11111111-1111-1111-1111-111111111111,39378,f758284b-b56d-4388-9674-ae0f08d94e5a,7.76
11111111-1111-1111-1111-111111111111,39380,f758284b-b56d-4388-9674-ae0f08d94e5a,7.23
11111111-1111-1111-1111-111111111111,39382,c1595300-71fd-443c-891b-15e5feb8e8cd,5.2
11111111-1111-1111-1111-111111111111,39384,f758284b-b56d-4388-9674-ae0f08d94e5a,7.23
11111111-1111-1111-1111-111111111111,39386,f758284b-b56d-4388-9674-ae0f08d94e5a,7
11111111-1111-1111-1111-111111111111,39388,f758284b-b56d-4388-9674-ae0f08d94e5a,7
11111111-1111-1111-1111-111111111111,39390,f758284b-b56d-4388-9674-ae0f08d94e5a,7
11111111-1111-1111-1111-111111111111,39392,f758284b-b56d-4388-9674-ae0f08d94e5a,7.76
11111111-1111-1111-1111-111111111111,39394,f758284b-b56d-4388-9674-ae0f08d94e5a,7.76
11111111-1111-1111-1111-111111111111,39396,f758284b-b56d-4388-9674-ae0f08d94e5a,7.31
11111111-1111-1111-1111-111111111111,39397,f758284b-b56d-4388-9674-ae0f08d94e5a,6.53
11111111-1111-1111-1111-111111111111,39400,f758284b-b56d-4388-9674-ae0f08d94e5a,6.51
11111111-1111-1111-1111-111111111111,39402,f758284b-b56d-4388-9674-ae0f08d94e5a,7.33
11111111-1111-1111-1111-111111111111,39404,f758284b-b56d-4388-9674-ae0f08d94e5a,7.33
11111111-1111-1111-1111-111111111111,39406,f758284b-b56d-4388-9674-ae0f08d94e5a,6.26
11111111-1111-1111-1111-111111111111,39408,f758284b-b56d-4388-9674-ae0f08d94e5a,6.25
11111111-1111-1111-1111-111111111111,39410,f758284b-b56d-4388-9674-ae0f08d94e5a,7
11111111-1111-1111-1111-111111111111,39412,f758284b-b56d-4388-9674-ae0f08d94e5a,7
11111111-1111-1111-1111-111111111111,39414,f758284b-b56d-4388-9674-ae0f08d94e5a,7
11111111-1111-1111-1111-111111111111,39416,f758284b-b56d-4388-9674-ae0f08d94e5a,7
11111111-1111-1111-1111-111111111111,39418,f758284b-b56d-4388-9674-ae0f08d94e5a,7
11111111-1111-1111-1111-111111111111,39420,f758284b-b56d-4388-9674-ae0f08d94e5a,7
11111111-1111-1111-1111-111111111111,39422,f758284b-b56d-4388-9674-ae0f08d94e5a,6.51
11111111-1111-1111-1111-111111111111,39424,f758284b-b56d-4388-9674-ae0f08d94e5a,7.33
11111111-1111-1111-1111-111111111111,39426,f758284b-b56d-4388-9674-ae0f08d94e5a,6.51
11111111-1111-1111-1111-111111111111,39427,f758284b-b56d-4388-9674-ae0f08d94e5a,7.33
11111111-1111-1111-1111-111111111111,39430,f758284b-b56d-4388-9674-ae0f08d94e5a,7
11111111-1111-1111-1111-111111111111,39432,c1595300-71fd-443c-891b-15e5feb8e8cd,-5.88
11111111-1111-1111-1111-111111111111,39433,c1595300-71fd-443c-891b-15e5feb8e8cd,-5.87
11111111-1111-1111-1111-111111111111,39434,c1595300-71fd-443c-891b-15e5feb8e8cd,-5.87
11111111-1111-1111-1111-111111111111,39435,c1595300-71fd-443c-891b-15e5feb8e8cd,-5.12
11111111-1111-1111-1111-111111111111,39436,c1595300-71fd-443c-891b-15e5feb8e8cd,-5.87
11111111-1111-1111-1111-111111111111,39437,c1595300-71fd-443c-891b-15e5feb8e8cd,-5.12
11111111-1111-1111-1111-111111111111,39438,c1595300-71fd-443c-891b-15e5feb8e8cd,-5.08
11111111-1111-1111-1111-111111111111,39439,c1595300-71fd-443c-891b-15e5feb8e8cd,-5.88
11111111-1111-1111-1111-111111111111,39440,c1595300-71fd-443c-891b-15e5feb8e8cd,-5.32
11111111-1111-1111-1111-111111111111,39441,c1595300-71fd-443c-891b-15e5feb8e8cd,-5.32
11111111-1111-1111-1111-111111111111,39442,c1595300-71fd-443c-891b-15e5feb8e8cd,-5.32
11111111-1111-1111-1111-111111111111,39443,c1595300-71fd-443c-891b-15e5feb8e8cd,-5.32
11111111-1111-1111-1111-111111111111,39444,c1595300-71fd-443c-891b-15e5feb8e8cd,-5.12
11111111-1111-1111-1111-111111111111,39445,c1595300-71fd-443c-891b-15e5feb8e8cd,-5.12
11111111-1111-1111-1111-111111111111,39446,c1595300-71fd-443c-891b-15e5feb8e8cd,-5.88
11111111-1111-1111-1111-111111111111,39447,c1595300-71fd-443c-891b-15e5feb8e8cd,-5.88
11111111-1111-1111-1111-111111111111,39448,c1595300-71fd-443c-891b-15e5feb8e8cd,-5.88
11111111-1111-1111-1111-111111111111,39449,00856c02-8250-4129-a6c4-9c136cb7ccff,-6.76
11111111-1111-1111-1111-111111111111,39450,00856c02-8250-4129-a6c4-9c136cb7ccff,-6.76
11111111-1111-1111-1111-111111111111,39451,00856c02-8250-4129-a6c4-9c136cb7ccff,-6.76
11111111-1111-1111-1111-111111111111,39452,00856c02-8250-4129-a6c4-9c136cb7ccff,-6.76
11111111-1111-1111-1111-111111111111,39453,00856c02-8250-4129-a6c4-9c136cb7ccff,-6.76
11111111-1111-1111-1111-111111111111,39454,00856c02-8250-4129-a6c4-9c136cb7ccff,-6.76
11111111-1111-1111-1111-111111111111,39455,00856c02-8250-4129-a6c4-9c136cb7ccff,-6.76
11111111-1111-1111-1111-111111111111,39456,00856c02-8250-4129-a6c4-9c136cb7ccff,-6.76
11111111-1111-1111-1111-111111111111,39457,00856c02-8250-4129-a6c4-9c136cb7ccff,-6.76
11111111-1111-1111-1111-111111111111,39458,00856c02-8250-4129-a6c4-9c136cb7ccff,-6.76
11111111-1111-1111-1111-111111111111,39459,c1595300-71fd-443c-891b-15e5feb8e8cd,-5.71
11111111-1111-1111-1111-111111111111,39460,c1595300-71fd-443c-891b-15e5feb8e8cd,-5.33
11111111-1111-1111-1111-111111111111,39461,00856c02-8250-4129-a6c4-9c136cb7ccff,-6.76
11111111-1111-1111-1111-111111111111,39462,00856c02-8250-4129-a6c4-9c136cb7ccff,-6.76
11111111-1111-1111-1111-111111111111,39463,00856c02-8250-4129-a6c4-9c136cb7ccff,-6.76
11111111-1111-1111-1111-111111111111,39464,c1595300-71fd-443c-891b-15e5feb8e8cd,-5.87
11111111-1111-1111-1111-111111111111,39465,00856c02-8250-4129-a6c4-9c136cb7ccff,-6.76
11111111-1111-1111-1111-111111111111,39466,00856c02-8250-4129-a6c4-9c136cb7ccff,-6.76
11111111-1111-1111-1111-111111111111,39467,00856c02-8250-4129-a6c4-9c136cb7ccff,-6.76
11111111-1111-1111-1111-111111111111,39468,00856c02-8250-4129-a6c4-9c136cb7ccff,-6.76
11111111-1111-1111-1111-111111111111,39469,c1595300-71fd-443c-891b-15e5feb8e8cd,-5.71
11111111-1111-1111-1111-111111111111,39470,00856c02-8250-4129-a6c4-9c136cb7ccff,-6.76
11111111-1111-1111-1111-111111111111,39471,c1595300-71fd-443c-891b-15e5feb8e8cd,-5.71
11111111-1111-1111-1111-111111111111,39472,00856c02-8250-4129-a6c4-9c136cb7ccff,-6.76
11111111-1111-1111-1111-111111111111,39473,00856c02-8250-4129-a6c4-9c136cb7ccff,-6.76
11111111-1111-1111-1111-111111111111,39474,f758284b-b56d-4388-9674-ae0f08d94e5a,7
11111111-1111-1111-1111-111111111111,39475,f758284b-b56d-4388-9674-ae0f08d94e5a,6.54
11111111-1111-1111-1111-111111111111,39478,f758284b-b56d-4388-9674-ae0f08d94e5a,7
11111111-1111-1111-1111-111111111111,39479,f758284b-b56d-4388-9674-ae0f08d94e5a,6.18
11111111-1111-1111-1111-111111111111,39481,f758284b-b56d-4388-9674-ae0f08d94e5a,6.35
11111111-1111-1111-1111-111111111111,39483,f758284b-b56d-4388-9674-ae0f08d94e5a,7.59
11111111-1111-1111-1111-111111111111,39485,f758284b-b56d-4388-9674-ae0f08d94e5a,7.23
11111111-1111-1111-1111-111111111111,39487,f758284b-b56d-4388-9674-ae0f08d94e5a,7
11111111-1111-1111-1111-111111111111,39489,f758284b-b56d-4388-9674-ae0f08d94e5a,7
11111111-1111-1111-1111-111111111111,39491,f758284b-b56d-4388-9674-ae0f08d94e5a,7
11111111-1111-1111-1111-111111111111,39493,f758284b-b56d-4388-9674-ae0f08d94e5a,7.08
11111111-1111-1111-1111-111111111111,39495,f758284b-b56d-4388-9674-ae0f08d94e5a,7.08
11111111-1111-1111-1111-111111111111,39497,f758284b-b56d-4388-9674-ae0f08d94e5a,7.08
